start,end,গ্রাম পঞ্চায়েত,গ্রামের নাম ,সংসদ নং ,পাড়ার নাম ,টিউবওয়েলের ধরণ,ল্যান্ডমার্ক,মালিকের নাম,ইনস্টলেশনের তারিখ,ইনস্টলেশনের সময় জলের প্রথম স্তর,নলকূপের গভীরতা,কৃষিকাজে ব্যবহৃত টিউবওয়েলের শক্তি,টিউবওয়েলের ব্যবহার  ,টিউবওয়েলের ব্যবহার  /পানীয়,টিউবওয়েলের ব্যবহার  /গৃহস্থালী কার্যক্রম,টিউবওয়েলের ব্যবহার  /সেচ,টিউবওয়েলের ব্যবহার  /অন্যান্য,গ্রীষ্মকালে জল পাওয়া যায় না কি না,মার্চ - এপ্রিল,এপ্রিল - মে,মে - জুন,জলের গুণমান (আয়রন টেস্ট),মন্তব্য,নলকূপের ছবি,নলকূপের ছবি_URL,নলকূপের অবস্থান ,_নলকূপের অবস্থান _latitude,_নলকূপের অবস্থান _longitude,_নলকূপের অবস্থান _altitude,_নলকূপের অবস্থান _precision,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index,,,,,,,,,
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Deshapran palli,পঞ্চায়েত,Vaku Giri,,2004-06-26,700,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719382380660.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F18dd475e-8979-4b25-b994-31243dfd83b1%2F1719382380660.jpg,21.7869904 88.4302695 -53.8 7.675,21.7869904,88.4302695,-53.8,7.675,362978148,18dd475e-8979-4b25-b994-31243dfd83b1,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,454,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Deshapran palli,পঞ্চায়েত,Flat centre Soni court,,2009-06-26,,1000,,পানীয়,1,0,0,0,না,,,,হালকা বাদামী,,1719382854667.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F03ccf13a-211a-46dd-9648-523cc6dbb244%2F1719382854667.jpg,21.7891655 88.4311394 -45.3 7.25,21.7891655,88.4311394,-45.3,7.25,362978150,03ccf13a-211a-46dd-9648-523cc6dbb244,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,455,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar palli,পঞ্চায়েত,Gobendo bishayi,,1992-06-24,,1100,,পানীয়,1,0,0,0,না,,,,কালো,,1719383514286.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fae750a6c-232c-43b1-9a9b-ce93efdf8949%2F1719383514286.jpg,21.79179 88.4327939 59.6 4.6,21.79179,88.4327939,59.6,4.6,362978159,ae750a6c-232c-43b1-9a9b-ce93efdf8949,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,456,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar palli,পঞ্চায়েত,Sankar parsad das,,2023-06-11,,1160,,পানীয়,1,0,0,0,না,,,,কালো,,1719384481072.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fa6226ade-c67e-4058-8c43-9f0b93a044bb%2F1719384481072.jpg,21.7957437 88.4363138 -43.8 4.56,21.7957437,88.4363138,-43.8,4.56,362978168,a6226ade-c67e-4058-8c43-9f0b93a044bb,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,457,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar palli,পঞ্চায়েত,Monder. Pasa,,1983-06-26,,950,,পানীয়,1,0,0,0,না,,,,,,1719384748094.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd6c39fd9-de21-4b86-8fa3-a68180bf3541%2F1719384748094.jpg,21.7961966 88.4362164 -45.199999999999996 7.2,21.7961966,88.4362164,-45.2,7.2,362978196,d6c39fd9-de21-4b86-8fa3-a68180bf3541,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,458,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar palli,পঞ্চায়েত,Duba jahaj Ghat,,2021-06-26,900,1250,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719385145954.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ffc93f1f9-fbfd-4fe3-a954-9ce13b9d1e27%2F1719385145954.jpg,21.7988714 88.4364147 -61.699999999999996 5.96,21.7988714,88.4364147,-61.7,5.96,362978216,fc93f1f9-fbfd-4fe3-a954-9ce13b9d1e27,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,459,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-26,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar palli,পঞ্চায়েত,Montu Patra Bari Sannikot,,2021-06-26,1000,1400,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,No,পরিষ্কার,,1719385446404.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd4630a9c-d1d3-491c-9c39-908ba108b2d1%2F1719385446404.jpg,21.7989173 88.437878 -45.4 10.1,21.7989173,88.437878,-45.4,10.1,362978249,d4630a9c-d1d3-491c-9c39-908ba108b2d1,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,460,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekananda pulli,পঞ্চায়েত,Srikanto Mondal bari sonnekot,,2020-06-26,,600,,পানীয়,1,0,0,0,হ্যাঁ,No,Yes,Yes,হালকা বাদামী,,1719483270666.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fe5cffe8c-1579-4b21-9e24-bfeb7071af46%2F1719483270666.jpg,21.7980154 88.4303947 -52.4 4.9,21.7980154,88.4303947,-52.4,4.9,362978264,e5cffe8c-1579-4b21-9e24-bfeb7071af46,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,461,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekanand pally,পঞ্চায়েত,Pachu Gopal Haldar bari sonnikot,,2024-07-12,600,1240,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719483956000.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F18a3e62b-fdc6-43dd-8961-b46612be6886%2F1719483956000.jpg,21.7994693 88.4277796 -65.39999999999999 4.916,21.7994693,88.4277796,-65.4,4.916,362978287,18a3e62b-fdc6-43dd-8961-b46612be6886,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,462,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekananda pally,পঞ্চায়েত,CDS school,,2014-06-03,700,1250,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719484578295.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd19234d9-d9b1-4373-8075-d71ca9214b30%2F1719484578295.jpg,21.7978433 88.426165 -52.599999999999994 5.0,21.7978433,88.426165,-52.6,5,362978302,d19234d9-d9b1-4373-8075-d71ca9214b30,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,463,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekananda palli,পঞ্চায়েত,King Kor das bari sonikot,,2011-06-27,700,1400,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719485638637.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F8b1cf869-f55d-4bd6-bbf9-3e73d23b0733%2F1719485638637.jpg,21.7960572 88.4245415 -32.2 4.75,21.7960572,88.4245415,-32.2,4.75,362978309,8b1cf869-f55d-4bd6-bbf9-3e73d23b0733,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,464,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekananda palli,পঞ্চায়েত,Rakhal bari,,2012-08-10,500,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719486598645.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fbd0c37d8-add4-4a06-9c8e-d2f1697128ea%2F1719486598645.jpg,21.7925713 88.4256774 -68.6 3.9,21.7925713,88.4256774,-68.6,3.9,362978331,bd0c37d8-add4-4a06-9c8e-d2f1697128ea,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,465,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekananda palli,পঞ্চায়েত,Patima bisai,,2009-09-02,,550,,পানীয়,1,0,0,0,না,,,,হালকা বাদামী,,1719487890890.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fa5e239e3-4e3b-49f1-b7a5-382f9a1b6b97%2F1719487890890.jpg,21.7930467 88.4293655 -54.6 4.942,21.7930467,88.4293655,-54.6,4.942,362978341,a5e239e3-4e3b-49f1-b7a5-382f9a1b6b97,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,466,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekanand palli,পঞ্চায়েত,SSK school,,2016-06-03,,900,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719489391920.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd23c708e-f3c9-43ae-b3b7-bf09e509884c%2F1719489391920.jpg,21.7968071 88.4282738 -64.5 5.0,21.7968071,88.4282738,-64.5,5,362978353,d23c708e-f3c9-43ae-b3b7-bf09e509884c,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,467,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekananda palli,পঞ্চায়েত,Pulin bisi,,2020-06-27,500,1050,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719490563463.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F3371e2ba-c056-4942-84ff-11801e8fdf21%2F1719490563463.jpg,21.7935119 88.431918 -52.3 3.633,21.7935119,88.431918,-52.3,3.633,362978357,3371e2ba-c056-4942-84ff-11801e8fdf21,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,468,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,3,Vivekanand palli,পঞ্চায়েত,Dejan Jana,,2013-08-13,700,1100,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719491305561.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F52814106-3a38-443a-84bb-9af044aec65c%2F1719491305561.jpg,21.7964986 88.4343109 -49.699999999999996 4.083,21.7964986,88.4343109,-49.7,4.083,362978375,52814106-3a38-443a-84bb-9af044aec65c,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,469,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar palli,পঞ্চায়েত,Lollion bishy,,2004-09-08,500,800,,পানীয়,1,0,0,0,না,,,,,,1719492045496.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F4f3e6f3c-4400-4dc6-9fa8-1ab4a78853c3%2F1719492045496.jpg,21.7989034 88.4362826 -63.699999999999996 4.15,21.7989034,88.4362826,-63.7,4.15,362978388,4f3e6f3c-4400-4dc6-9fa8-1ab4a78853c3,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,470,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-28,2024-07-23,বনশ্যামনগর,Banashyam nagar,4,Vidyasagar pally,পঞ্চায়েত,Banashyam nagar school,,1953-06-28,,800,,পানীয়,1,0,0,0,না,,,,গাঢ় বাদামী,,1719542288696.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F364275e3-427a-4478-a3af-fbd26587e968%2F1719542288696.jpg,21.7894017 88.4312872 -56.4 4.92,21.7894017,88.4312872,-56.4,4.92,362978395,364275e3-427a-4478-a3af-fbd26587e968,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,471,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-28,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Vivekanand plli,পঞ্চায়েত,Narayan Patra Sunny kot,,2018-08-18,600,1000,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719543060881.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ff09a6798-e63d-475c-883e-853d51dc38b3%2F1719543060881.jpg,21.7909885 88.4284748 -61.3 5.0,21.7909885,88.4284748,-61.3,5,362978411,f09a6798-e63d-475c-883e-853d51dc38b3,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,472,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-28,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Deshapran palli,পঞ্চায়েত,Nishikanta devnath,,2023-07-07,600,950,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719544363401.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd14fa3ee-e61e-48c5-b103-5addf1c99830%2F1719544363401.jpg,21.7858332 88.4274511 -51.4 3.928,21.7858332,88.4274511,-51.4,3.928,362978421,d14fa3ee-e61e-48c5-b103-5addf1c99830,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,473,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-28,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Deshapran palli,পঞ্চায়েত,Horan khatua bari samna,,2005-08-18,400,800,,পানীয়,1,0,0,0,না,,,,গাঢ় বাদামী,,1719544891636.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5bd0f0e2-d6e4-43f2-8f45-cc2b09f3a372%2F1719544891636.jpg,21.7848244 88.4264147 -42.5 4.85,21.7848244,88.4264147,-42.5,4.85,362978435,5bd0f0e2-d6e4-43f2-8f45-cc2b09f3a372,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,474,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-28,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Deshapran palli,পঞ্চায়েত,Sukumar samanta,,2021-02-12,700,1050,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719545444585.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fbd183197-8bec-4ad2-bd40-f5f3abb5aba1%2F1719545444585.jpg,21.7833428 88.4244368 -49.6 4.666,21.7833428,88.4244368,-49.6,4.666,362978448,bd183197-8bec-4ad2-bd40-f5f3abb5aba1,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,475,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-28,2024-07-23,বনশ্যামনগর,Banashyam nagar,5,Deshapran polli,পঞ্চায়েত,Sudhanshu samonto,,2019-09-13,800,1400,,পানীয়,1,0,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719548157487.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F662c9e7b-9154-44e0-ae3d-c63aef294359%2F1719548157487.jpg,21.7814674 88.4255553 -55.1 4.366,21.7814674,88.4255553,-55.1,4.366,362978458,662c9e7b-9154-44e0-ae3d-c63aef294359,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,476,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Ram pradhan Barir pase,,2014-03-08,,1000,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719550458010.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fef39d0aa-4703-4821-879f-dedfb2958285%2F1719550458010.jpg,21.7954365 88.4155997 15.0 4.02,21.7954365,88.4155997,15,4.02,362978786,ef39d0aa-4703-4821-879f-dedfb2958285,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,477,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Banashyam nagar samabay samiti,,2019-01-19,,1000,,পানীয়,1,0,0,0,না,,,,পরিষ্কার,,1719456289757.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F80d2e5f8-323a-4c2e-8342-5ec16a19a349%2F1719456289757.jpg,21.7958355 88.415895 9.1 4.65,21.7958355,88.415895,9.1,4.65,362978796,80d2e5f8-323a-4c2e-8342-5ec16a19a349,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,478,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Banashyam nagar high school,,2009-10-22,,960,,,,,,,না,,,,,,1719458441709.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F848e7171-df42-4aed-bad7-1739fb9db667%2F1719458441709.jpg,21.7970897 88.416057 5.9 4.161,21.7970897,88.416057,5.9,4.161,362978803,848e7171-df42-4aed-bad7-1739fb9db667,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,479,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Banashyam nagar high school,SSDC,2018-11-16,,1000,,পানীয় অন্যান্য,1,0,0,1,হ্যাঁ,Yes,,Yes,হালকা বাদামী,,1719458834687.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F8cf9860c-4546-4a67-8454-2e244213fda4%2F1719458834687.jpg,21.7973018 88.4158771 23.3 4.951,21.7973018,88.4158771,23.3,4.951,362978811,8cf9860c-4546-4a67-8454-2e244213fda4,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,480,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Banashyam nagar high school,,2010-10-29,,1100,,পানীয় অন্যান্য,1,0,0,1,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719480762290.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5a0ae286-509a-4146-8025-b546af2e17bf%2F1719480762290.jpg,21.7972474 88.416104 19.3 3.66,21.7972474,88.416104,19.3,3.66,362978817,5a0ae286-509a-4146-8025-b546af2e17bf,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,481,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Banashyam nagar FP school,,,,1000,,,,,,,না,,,,,,1719480813454.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F664dc9b0-acab-4a10-9b9f-53fec9de3af9%2F1719480813454.jpg,21.7967941 88.4163734 12.1 4.68,21.7967941,88.4163734,12.1,4.68,362978824,664dc9b0-acab-4a10-9b9f-53fec9de3af9,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,482,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Banasree Bajar,,2019-10-26,,1100,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719478685253.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F219ff3a6-083e-4e46-aca5-7b608a55ceba%2F1719478685253.jpg,21.7972127 88.4173504 -8.7 5.0,21.7972127,88.4173504,-8.7,5,362978840,219ff3a6-083e-4e46-aca5-7b608a55ceba,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,483,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Madan Samonta barir pase,,2010-09-25,,1000,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719550580719.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fb8fdc744-0b8f-4601-b15c-76e7b89ba704%2F1719550580719.jpg,21.7991275 88.4165405 -3.5 4.12,21.7991275,88.4165405,-3.5,4.12,362978850,b8fdc744-0b8f-4601-b15c-76e7b89ba704,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,484,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Shyampada Maity Barir pase,,2007-11-24,,950,,,,,,,না,,,,হালকা বাদামী,,1719478984027.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F4f4beff9-58c5-475a-bcdd-8170aad1bf2c%2F1719478984027.jpg,21.7995783 88.4187367 37.6 4.6,21.7995783,88.4187367,37.6,4.6,362978857,4f4beff9-58c5-475a-bcdd-8170aad1bf2c,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,485,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Ranajit pal barir pase,Bharat petroleum corp,2023-06-30,,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719479032265.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F68a857ec-9e59-465b-9580-c6b65fc18aa0%2F1719479032265.jpg,21.7990556 88.4202471 9.6 4.1,21.7990556,88.4202471,9.6,4.1,362978865,68a857ec-9e59-465b-9580-c6b65fc18aa0,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,486,1,1,0,0,,21.7730426,88.4087272,0,699.999
2024-06-27,2024-07-23,বনশ্যামনগর,Banashyam nagar,2,Bidhan palli,পঞ্চায়েত,Gataiter Mor,,2014-11-28,,1050,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719481045688.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F78a5d565-afea-4889-979d-d46b42026439%2F1719481045688.jpg,21.8024362 88.4210258 -4.9 4.5,21.8024362,88.4210258,-4.9,4.5,362978874,78a5d565-afea-4889-979d-d46b42026439,2024-07-23,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,487,1,1,0,0,,21.7730426,88.4087272,0,699.999
